Route ID,Origin,Destination,Route_Summary,Route_Distance_km,Route_Type,Traffic,Weather,Cargo_Weight_kg,Fuel_Efficiency_kmpl,Adjusted_Efficiency,Fuel_Used_Litres,CO2_Emissions_kg
Ahmedabad-Junagadh-Route-1-NH 47 and NH 27,Ahmedabad,Junagadh,NH 47 and NH 27,194.39,Highway,High,Summer,6368.01,3.22,2.29,84.74,227.09
Ahmedabad-Junagadh-Route-1-NH 47 and NH 27,Ahmedabad,Junagadh,NH 47 and NH 27,194.39,Urban,High,Summer,14060.47,3.1,2.21,88.15,236.24
Ahmedabad-Junagadh-Route-1-NH 47 and NH 27,Ahmedabad,Junagadh,NH 47 and NH 27,194.39,Mixed,High,Summer,12693.55,3.99,2.84,68.37,183.22
Ahmedabad-Junagadh-Route-1-NH 47 and NH 27,Ahmedabad,Junagadh,NH 47 and NH 27,194.39,Highway,High,Storm,9732.17,3.69,2.35,82.59,221.34
Ahmedabad-Junagadh-Route-1-NH 47 and NH 27,Ahmedabad,Junagadh,NH 47 and NH 27,194.39,Urban,High,Storm,4262.11,3.77,2.41,80.81,216.58
Ahmedabad-Junagadh-Route-1-NH 47 and NH 27,Ahmedabad,Junagadh,NH 47 and NH 27,194.39,Mixed,High,Storm,9171.81,4.08,2.6,74.75,200.32
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Highway,Low,Clear,19417.66,2.89,2.89,69.03,185.01
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Urban,Low,Clear,6399.93,4.38,4.38,45.61,122.23
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Mixed,Low,Clear,3508.66,4.41,4.41,45.24,121.25
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Highway,Low,Rainy,14172.48,4.29,3.64,54.79,146.85
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Urban,Low,Rainy,18097.84,3.78,3.21,62.13,166.51
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Mixed,Low,Rainy,7766.3,3.28,2.78,71.72,192.22
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Highway,Low,Foggy,15768.67,2.61,2.22,90.16,241.62
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Urban,Low,Foggy,14476.5,3.83,3.26,61.35,164.42
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Mixed,Low,Foggy,4619.4,4.1,3.48,57.37,153.76
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Highway,Low,Summer,14580.98,3.21,3.05,65.52,175.61
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Urban,Low,Summer,14172.88,4.33,4.11,48.56,130.14
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Mixed,Low,Summer,19757.01,2.69,2.56,78.1,209.3
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Highway,Low,Storm,15818.19,2.69,2.29,87.32,234.02
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Urban,Low,Storm,11606.81,2.51,2.14,93.47,250.51
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Mixed,Low,Storm,12703.12,3.03,2.57,77.67,208.16
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Highway,Medium,Clear,2478.89,3.94,3.55,56.33,150.97
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Urban,Medium,Clear,18798.69,3.22,2.9,68.89,184.63
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Mixed,Medium,Clear,11299.37,3.69,3.32,60.12,161.12
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Highway,Medium,Rainy,8624.35,2.81,2.15,93.05,249.37
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Urban,Medium,Rainy,13992.53,4.26,3.26,61.31,164.31
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Mixed,Medium,Rainy,6121.4,3.95,3.02,66.12,177.19
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Highway,Medium,Foggy,9772.76,4.28,3.27,61.04,163.6
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Urban,Medium,Foggy,19831.86,4.06,3.11,64.25,172.19
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Mixed,Medium,Foggy,16795.75,2.85,2.18,91.68,245.69
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Highway,Medium,Summer,10889.78,4.27,3.65,54.73,146.69
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Urban,Medium,Summer,19245.71,2.82,2.41,82.93,222.26
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Mixed,Medium,Summer,3490.12,3.8,3.25,61.41,164.57
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Highway,Medium,Storm,15606.43,3.52,2.69,74.27,199.04
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Urban,Medium,Storm,14138.38,3.65,2.79,71.6,191.89
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Mixed,Medium,Storm,17872.05,4.5,3.44,58.02,155.49
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Highway,High,Clear,13654.09,4.44,3.33,60.01,160.82
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Urban,High,Clear,5102.16,2.75,2.06,96.97,259.87
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Mixed,High,Clear,14046.28,3.17,2.38,83.96,225.01
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Highway,High,Rainy,10267.41,3.82,2.44,81.93,219.56
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Urban,High,Rainy,8411.75,3.33,2.12,94.15,252.33
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Mixed,High,Rainy,4855.85,4.09,2.61,76.62,205.33
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Highway,High,Foggy,10156.23,2.98,1.9,105.27,282.14
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Urban,High,Foggy,6456.33,4.47,2.85,70.11,187.88
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Mixed,High,Foggy,6043.01,3.27,2.08,95.94,257.13
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Highway,High,Summer,5988.01,3.1,2.21,90.3,242.01
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Urban,High,Summer,13025.83,4.39,3.13,63.9,171.25
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Mixed,High,Summer,16507.36,3.49,2.49,80.22,214.99
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Highway,High,Storm,14800.25,3.73,2.38,84.02,225.17
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Urban,High,Storm,13103.74,3.2,2.04,97.96,262.52
Ahmedabad-Junagadh-Route-2-GJ SH 1,Ahmedabad,Junagadh,GJ SH 1,199.72,Mixed,High,Storm,2237.64,3.59,2.29,87.25,233.82
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Highway,Low,Clear,8301.37,3.69,3.69,114.58,307.07
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Urban,Low,Clear,4893.27,2.87,2.87,147.2,394.5
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Mixed,Low,Clear,11705.5,4.39,4.39,96.39,258.32
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Highway,Low,Rainy,3809.78,3.8,3.23,130.89,350.79
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Urban,Low,Rainy,3551.73,3.77,3.2,132.1,354.04
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Mixed,Low,Rainy,7789.43,3.15,2.68,157.86,423.06
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Highway,Low,Foggy,19090.06,3.26,2.77,152.6,408.97
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Urban,Low,Foggy,14020.58,2.5,2.13,198.65,532.4
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Mixed,Low,Foggy,13916.0,3.02,2.57,164.81,441.69
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Highway,Low,Summer,8108.65,3.98,3.78,111.76,299.5
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Urban,Low,Summer,17310.99,4.28,4.07,103.98,278.67
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Mixed,Low,Summer,15006.41,3.67,3.49,121.22,324.86
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Highway,Low,Storm,2494.17,3.67,3.12,135.44,362.97
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Urban,Low,Storm,18092.96,3.31,2.82,150.22,402.6
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Mixed,Low,Storm,17469.3,3.33,2.83,149.65,401.06
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Highway,Medium,Clear,10318.79,3.8,3.42,123.67,331.44
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Urban,Medium,Clear,16569.7,2.57,2.31,182.83,489.99
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Mixed,Medium,Clear,2445.41,4.39,3.95,107.13,287.12
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Highway,Medium,Rainy,14862.6,3.88,2.97,142.59,382.13
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Urban,Medium,Rainy,14358.79,2.94,2.25,188.36,504.81
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Mixed,Medium,Rainy,12614.46,3.25,2.48,170.39,456.65
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Highway,Medium,Foggy,6577.52,2.99,2.29,184.85,495.4
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Urban,Medium,Foggy,11645.18,3.25,2.49,169.97,455.51
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Mixed,Medium,Foggy,2982.28,4.38,3.35,126.29,338.46
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Highway,Medium,Summer,4566.71,2.76,2.36,179.41,480.81
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Urban,Medium,Summer,19030.4,3.64,3.12,135.73,363.75
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Mixed,Medium,Summer,19101.74,2.83,2.42,174.59,467.9
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Highway,Medium,Storm,14561.37,2.87,2.2,192.51,515.94
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Urban,Medium,Storm,2889.34,3.07,2.35,180.18,482.88
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Mixed,Medium,Storm,19994.78,3.2,2.45,172.82,463.17
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Highway,High,Clear,8890.16,3.42,2.57,164.76,441.56
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Urban,High,Clear,3475.18,3.73,2.8,151.15,405.09
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Mixed,High,Clear,19241.2,4.1,3.07,137.56,368.67
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Highway,High,Rainy,11518.92,2.63,1.68,252.09,675.6
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Urban,High,Rainy,12953.21,2.82,1.8,235.18,630.27
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Mixed,High,Rainy,17273.87,3.9,2.49,170.17,456.05
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Highway,High,Foggy,14977.65,3.57,2.28,185.9,498.22
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Urban,High,Foggy,14595.34,3.96,2.52,167.72,449.49
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Mixed,High,Foggy,2165.53,2.92,1.86,227.24,609.01
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Highway,High,Summer,16046.26,3.42,2.44,173.61,465.29
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Urban,High,Summer,19408.44,3.06,2.18,193.93,519.72
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Mixed,High,Summer,7976.78,3.41,2.43,174.31,467.14
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Highway,High,Storm,6310.47,2.99,1.91,221.77,594.34
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Urban,High,Storm,17571.83,3.19,2.03,208.06,557.6
Ahmedabad-Junagadh-Route-3-GJ SH 36,Ahmedabad,Junagadh,GJ SH 36,422.98,Mixed,High,Storm,12063.84,3.47,2.21,191.37,512.88
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Highway,Low,Clear,18859.33,3.85,3.85,112.35,301.09
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Urban,Low,Clear,3214.38,4.06,4.06,106.66,285.84
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Mixed,Low,Clear,10612.48,3.6,3.6,120.08,321.82
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Highway,Low,Rainy,11921.42,4.08,3.47,124.61,333.94
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Urban,Low,Rainy,9442.63,3.64,3.1,139.62,374.18
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Mixed,Low,Rainy,8284.95,4.48,3.81,113.61,304.47
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Highway,Low,Foggy,17801.22,3.35,2.85,151.86,406.98
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Urban,Low,Foggy,13260.12,2.78,2.36,183.22,491.02
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Mixed,Low,Foggy,3946.9,4.29,3.65,118.52,317.64
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Highway,Low,Summer,7850.05,3.66,3.48,124.24,332.96
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Urban,Low,Summer,8955.53,3.37,3.21,134.94,361.64
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Mixed,Low,Summer,8741.8,3.91,3.71,116.5,312.23
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Highway,Low,Storm,9326.6,3.14,2.67,162.09,434.41
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Urban,Low,Storm,12611.3,3.05,2.59,166.74,446.87
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Mixed,Low,Storm,14201.13,3.56,3.02,143.12,383.57
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Highway,Medium,Clear,10405.79,2.81,2.53,170.75,457.62
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Urban,Medium,Clear,7929.93,4.41,3.97,109.03,292.19
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Mixed,Medium,Clear,15109.35,4.39,3.95,109.49,293.44
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Highway,Medium,Rainy,9956.64,2.55,1.95,221.42,593.41
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Urban,Medium,Rainy,8077.28,3.2,2.45,176.86,474.0
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Mixed,Medium,Rainy,7868.2,3.51,2.69,161.01,431.51
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Highway,Medium,Foggy,18210.34,3.76,2.88,150.24,402.65
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Urban,Medium,Foggy,9847.57,4.25,3.25,133.16,356.86
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Mixed,Medium,Foggy,17149.37,3.09,2.36,183.03,490.52
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Highway,Medium,Summer,10859.77,2.81,2.41,179.86,482.02
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Urban,Medium,Summer,4532.35,2.65,2.27,190.76,511.23
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Mixed,Medium,Summer,7044.23,3.84,3.28,131.82,353.27
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Highway,Medium,Storm,7945.57,3.44,2.63,164.33,440.41
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Urban,Medium,Storm,19327.36,3.77,2.89,149.85,401.59
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Mixed,Medium,Storm,3573.53,2.91,2.23,194.33,520.81
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Highway,High,Clear,8059.17,2.63,1.97,219.44,588.09
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Urban,High,Clear,17933.4,3.95,2.96,146.09,391.53
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Mixed,High,Clear,17478.74,2.66,1.99,217.06,581.72
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Highway,High,Rainy,7161.19,3.09,1.97,219.71,588.83
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Urban,High,Rainy,14529.45,4.35,2.77,155.96,417.96
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Mixed,High,Rainy,5589.85,3.68,2.34,184.6,494.73
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Highway,High,Foggy,10787.7,4.14,2.64,163.99,439.51
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Urban,High,Foggy,8011.4,4.48,2.85,151.61,406.31
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Mixed,High,Foggy,16450.29,3.3,2.11,205.43,550.56
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Highway,High,Summer,6371.36,3.76,2.68,161.45,432.68
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Urban,High,Summer,5112.44,2.67,1.9,227.6,609.98
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Mixed,High,Summer,15021.41,4.35,3.1,139.44,373.69
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Highway,High,Storm,11763.09,4.43,2.83,153.04,410.14
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Urban,High,Storm,11998.66,4.42,2.82,153.63,411.74
Ahmedabad-Kutch-Route-1-NH 754K,Ahmedabad,Kutch,NH 754K,432.56,Mixed,High,Storm,16108.53,3.0,1.92,225.8,605.15
Ahmedabad-Kutch-Route-2-GJ SH 18 and NH 754K,Ahmedabad,Kutch,GJ SH 18 and NH 754K,227.73,Highway,Low,Clear,13591.65,2.94,2.94,77.54,207.81
Ahmedabad-Kutch-Route-2-GJ SH 18 and NH 754K,Ahmedabad,Kutch,GJ SH 18 and NH 754K,227.73,Urban,Low,Clear,17465.37,4.23,4.23,53.86,144.35
Ahmedabad-Kutch-Route-2-GJ SH 18 and NH 754K,Ahmedabad,Kutch,GJ SH 18 and NH 754K,227.73,Mixed,Low,Clear,4750.94,2.91,2.91,78.31,209.87
Ahmedabad-Kutch-Route-2-GJ SH 18 and NH 754K,Ahmedabad,Kutch,GJ SH 18 and NH 754K,227.73,Highway,Low,Rainy,6976.78,3.22,2.74,83.11,222.72
Ahmedabad-Kutch-Route-2-GJ SH 18 and NH 754K,Ahmedabad,Kutch,GJ SH 18 and NH 754K,227.73,Urban,Low,Rainy,9993.26,2.76,2.34,97.2,260.51
Ahmedabad-Kutch-Route-2-GJ SH 18 and NH 754K,Ahmedabad,Kutch,GJ SH 18 and NH 754K,227.73,Mixed,Low,Rainy,3006.41,2.53,2.15,106.02,284.14
Ahmedabad-Kutch-Route-2-GJ SH 18 and NH 754K,Ahmedabad,Kutch,GJ SH 18 and NH 754K,227.73,Highway,Low,Foggy,4506.71,3.95,3.36,67.83,181.78
Ahmedabad-Kutch-Route-2-GJ SH 18 and NH 754K,Ahmedabad,Kutch,GJ SH 18 and NH 754K,227.73,Urban,Low,Foggy,14116.8,4.0,3.4,66.94,179.4
Ahmedabad-Kutch-Route-2-GJ SH 18 and NH 754K,Ahmedabad,Kutch,GJ SH 18 and NH 754K,227.73,Mixed,Low,Foggy,12127.52,2.85,2.42,93.99,251.89
Ahmedabad-Kutch-Route-2-GJ SH 18 and NH 754K,Ahmedabad,Kutch,GJ SH 18 and NH 754K,227.73,Highway,Low,Summer,3272.2,3.16,3.01,75.76,203.04
Ahmedabad-Kutch-Route-2-GJ SH 18 and NH 754K,Ahmedabad,Kutch,GJ SH 18 and NH 754K,227.73,Urban,Low,Summer,16104.02,3.06,2.91,78.33,209.93
Ahmedabad-Kutch-Route-2-GJ SH 18 and NH 754K,Ahmedabad,Kutch,GJ SH 18 and NH 754K,227.73,Mixed,Low,Summer,10319.19,3.06,2.91,78.25,209.71
Ahmedabad-Kutch-Route-2-GJ SH 18 and NH 754K,Ahmedabad,Kutch,GJ SH 18 and NH 754K,227.73,Highway,Low,Storm,18794.33,3.08,2.62,87.0,233.17
Ahmedabad-Kutch-Route-2-GJ SH 18 and NH 754K,Ahmedabad,Kutch,GJ SH 18 and NH 754K,227.73,Urban,Low,Storm,10810.96,2.77,2.35,96.74,259.25
Ahmedabad-Kutch-Route-2-GJ SH 18 and NH 754K,Ahmedabad,Kutch,GJ SH 18 and NH 754K,227.73,Mixed,Low,Storm,13359.07,2.92,2.48,91.9,246.3
Ahmedabad-Kutch-Route-2-GJ SH 18 and NH 754K,Ahmedabad,Kutch,GJ SH 18 and NH 754K,227.73,Highway,Medium,Clear,18320.88,3.18,2.86,79.51,213.08
Ahmedabad-Kutch-Route-2-GJ SH 18 and NH 754K,Ahmedabad,Kutch,GJ SH 18 and NH 754K,227.73,Urban,Medium,Clear,6747.3,4.09,3.68,61.93,165.97
Ahmedabad-Kutch-Route-2-GJ SH 18 and NH 754K,Ahmedabad,Kutch,GJ SH 18 and NH 754K,227.73,Mixed,Medium,Clear,4536.45,4.17,3.76,60.63,162.5
Ahmedabad-Kutch-Route-2-GJ SH 18 and NH 754K,Ahmedabad,Kutch,GJ SH 18 and NH 754K,227.73,Highway,Medium,Rainy,15323.85,2.92,2.23,101.91,273.12
Ahmedabad-Kutch-Route-2-GJ SH 18 and NH 754K,Ahmedabad,Kutch,GJ SH 18 and NH 754K,227.73,Urban,Medium,Rainy,9097.41,3.11,2.38,95.64,256.33
